timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
7,main,Inertial,inertial,state,,1,468,0,0,1,0,0,0,0.3357036,0.4882961,-0.03051851,-0.04772949,0.05358887,1.011475,1
8,main,Inertial,inertial,calibrate,
2108,main,Inertial,inertial,state,,1,2537,359.9979,-0.002063301,0,0.5108988,-0.4595203,-0.002063301,0,0,0,-0.04772949,0.05419922,1.01062,1
2109,main,Gps,gps,state,,1,2542,6.469245,6.469245,-272.1408,-573.0189,100,0,-0.05130993,1.839625,6.469245,0,0,0,0.05236816,-0.001342773,-1.00769,1
2116,main,Gps,gps,calibrate,
4216,main,Gps,gps,state,,1,4625,6.970912,6.970912,-272.939,-563.0187,100,0,-0.6022052,0.5334883,6.970912,0,0,0.09155553,0.05249023,-0.0003662109,-1.006836,1
4218,main,Inertial,inertial,set_heading,,6.970912
4219,main,Gps,gps,state,s1,1,4625,6.970912,6.970912,-272.939,-563.0187,100,0,-0.6022052,0.5334883,6.970912,0,0,0.09155553,0.05249023,-0.0003662109,-1.006836,1
4220,main,Inertial,inertial,set_heading,,6.970912
4224,main,Inertial,inertial,state,s1,1,4626,6.970912,-0.07124828,0,3.021206,-2.697148,-0.07124828,0,0,0,-0.04870605,0.0534668,1.010498,1
4225,main,RandomWalk,random_walk,sample,start,2088.377,1246.193,262.75,0,1,0.7,1550
5776,main,RandomWalk,random_walk,sample,stop
5776,main,Inertial,inertial,state,s1,1,6174,6.97071,-0.07144935,0,3.025886,-2.690219,-0.07144935,0,0,0,-0.04711914,0.05407715,1.010986,1
5776,main,Gps,gps,state,s1,1,6172,6.579648,6.579648,-275.9193,-563.3484,100,0,-0.3853004,0.880218,6.579648,0,0,0,0.05285645,-0.002807617,-1.007324,1
6281,main,Inertial,inertial,state,s1,1,6664,6.971793,-0.07036667,0,3.003065,-2.71482,-0.07036667,0,0,0,-0.04821777,0.0546875,1.010742,1
6281,main,Gps,gps,state,s1,1,6668,6.528293,6.528293,-275.1875,-564.1791,100,0,-0.3301452,0.9805665,6.528293,0,0,0,0.05249023,-0.0008544922,-1.007813,1
6782,main,Gps,gps,state,s2,1,7165,6.494054,6.494054,-274.1076,-565.2001,100,0,-0.27784,1.075384,6.494054,0,0,0,0.05285645,-0.0006103516,-1.007568,1
6783,main,Inertial,inertial,set_heading,,6.494054
6787,main,Inertial,inertial,state,s2,1,7174,6.494054,-0.07248938,0,3.048138,-2.710673,-0.07248938,0,0,0,-0.04797363,0.05444336,1.010742,1
6788,main,RandomWalk,random_walk,sample,start,2087.502,1242.774,112,0,0,0.4,200
6989,main,RandomWalk,random_walk,sample,stop
6989,main,Inertial,inertial,state,s2,1,7373,6.496315,-0.07022803,0,2.999899,-2.675998,-0.07022803,0,0,0,-0.04821777,0.05358887,1.010254,1
6989,main,Gps,gps,state,s2,1,7373,6.483505,6.483505,-274.572,-565.5269,100,0,-0.2622286,1.111784,6.483505,0,0,0,0.05224609,-0.0002441406,-1.008667,1
7494,main,Inertial,inertial,state,s2,1,7863,6.495088,-0.07145592,0,3.025793,-2.669394,-0.07145592,0,0,0,-0.04675293,0.05419922,1.011841,1
7494,main,Gps,gps,state,s2,1,7859,6.46619,6.46619,-274.9588,-566.4597,100,0,-0.2221465,1.189089,6.46619,0,-0.09155553,0,0.05371094,-0.002197266,-1.009155,1
7995,main,Gps,gps,state,s3,1,8356,6.459894,6.459894,-274.3873,-566.6308,100,0,-0.1716206,1.258493,6.459894,0,0,0,0.05358887,-0.001220703,-1.00769,1
7999,main,Inertial,inertial,set_heading,,6.459894
7999,main,Inertial,inertial,state,s3,1,8373,6.459894,-0.07134303,0,3.023471,-2.715393,-0.07134303,0,0,0,-0.04980469,0.05322266,1.01001,1
8000,main,RandomWalk,random_walk,sample,start,2087.642,1241.25,720.9999,0,1,1.8,2300
10300,main,RandomWalk,random_walk,sample,stop
10300,main,Inertial,inertial,state,s3,1,10642,47.81037,41.27913,0,2.657569,-2.640633,41.27913,-0.7324442,0.3051851,-26.2154,-0.05151367,0.03759766,1.00293,1
