timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
21,main,Inertial,inertial,state,,1,514,0,0,1,0,0,0,0.2441481,0.8239998,0,-0.04382324,0.03393555,1.00708,1
21,main,Gps,gps,state,,1,513,89.41638,89.41638,47.94384,-44.54885,100,1,-0.147219,2.057852,89.41638,-0.5798517,-1.037629,0.9460737,0.07092285,-0.00769043,-1.007568,1
23,main,Motor,motor_lf,state,,1,514,1073741823,0,1,0,2,0,0,0,0,0,0,35,0
23,main,Motor,motor_lb,state,,1,514,1073741823,0,1,0,2,0,0,0,0,0,0,35,0
29,main,Motor,motor_rf,state,,1,524,1073741823,0,1,0,2,0,0,0.039,0,0.01716,0,35,0
30,main,Motor,motor_rb,state,,1,524,1073741823,0,1,0,2,0,0,0,0,0,0,35,0
1030,main,Inertial,inertial,state,,1,1513,0,0,1,0,0,0,0.2441481,0.7934813,0.03051851,-0.04443359,0.03381348,1.008057,1
1031,main,Gps,gps,state,,1,1516,89.42718,89.42718,47.90776,-43.93476,100,0,-0.1465905,2.05546,89.42718,-0.5493331,-1.098666,1.007111,0.0715332,-0.008178711,-1.004883,1
1032,main,Motor,motor_lf,state,,1,1512,1073741823,0,1,0,2,0,0,0,0,0,0,35,0
1038,main,Motor,motor_lb,state,,1,1512,1073741823,0,1,0,2,0,0,0,0,0,0,35,0
1038,main,Motor,motor_rf,state,,1,1511,1073741823,0,1,0,2,0,0,0.039,0,0.01716,0,35,0
1039,main,Motor,motor_rb,state,,1,1524,1073741823,0,1,0,2,0,0,0,0,0,0,35,0
1193,t55470228,Controller,controller,axis2_changed,,-7,-0.6614173
8120,main,Motor,motor_rb,state,,1,8522,1073741823,0,1,0,0,567.2,225.2,0.475,3.342952,0.14178,58.35166,35,200
8271,t55994516,Controller,controller,axis3_changed,,83,7.84252
8271,t55994516,Motor,motor_lf,spin,,0,7.84252,0
8271,t55994516,Motor,motor_lb,spin,,0,7.84252,0
8291,t55994516,Controller,controller,axis3_changed,,0,0
8291,t55994516,Motor,motor_lf,spin,,0,0,0
8291,t55994516,Motor,motor_lb,spin,,0,0,0
8291,t55470228,Controller,controller,axis2_changed,,125,11.81102
8292,t55470228,Motor,motor_rf,spin,,0,11.81102,0
8292,t55470228,Motor,motor_rb,spin,,0,11.81102,0
8333,t55994516,Controller,controller,axis3_changed,,-121,-11.43307
8333,t55994516,Motor,motor_lf,spin,,0,-11.43307,0
8333,t55994516,Motor,motor_lb,spin,,0,-11.43307,0
8334,t55470228,Controller,controller,axis2_changed,,127,12
8334,t55470228,Motor,motor_rf,spin,,0,12,0
8335,t55470228,Motor,motor_rb,spin,,0,12,0
8348,t55994516,Controller,controller,axis3_changed,,-127,-12
8348,t55994516,Motor,motor_lf,spin,,0,-12,0
8348,t55994516,Motor,motor_lb,spin,,0,-12,0
9122,main,Inertial,inertial,state,,1,9508,272.7981,-87.20187,0,-5.580006,-1.264764,-87.20187,-7.599109,7.446517,379.3451,0.253418,0.4512939,0.8244629,1
9128,main,Gps,gps,state,,1,9531,354.8099,-5.190139,-851.3607,-548.0243,99,0,4.203583,4.687187,-5.190139,40.5591,18.92148,-402.6307,-0.6887207,-1.542603,-0.7862549,1
9130,main,Motor,motor_lf,state,,1,9525,1073741823,0,1,0,1,1254.4,-188.8,1.225,9.364515,0.4737362,65.28183,35,-200
9131,main,Motor,motor_lb,state,,1,9521,1073741823,0,1,0,1,833.5999,-214.5333,0.618,4.644969,0.2067956,64.32289,35,-200
9133,main,Motor,motor_rf,state,,1,9524,1073741823,0,1,0,0,2174.8,221.2667,0.411,2.662405,0.1149242,54.77189,35,200
9134,main,Motor,motor_rb,state,,1,9524,1073741823,0,1,0,0,1823.2,205.5333,0.631,4.557604,0.2117911,61.13269,35,200
9723,t55994516,Controller,controller,axis3_changed,,-73,-6.897638
9723,t55994516,Motor,motor_lf,spin,,0,-6.897638,0
9723,t55994516,Motor,motor_lb,spin,,0,-6.897638,0
9724,t55470228,Controller,controller,axis2_changed,,102,9.637795
9724,t55470228,Motor,motor_rf,spin,,0,9.637795,0
9729,t55470228,Motor,motor_rb,spin,,0,9.637795,0
9739,t55994516,Controller,controller,axis3_changed,,0,0
9739,t55994516,Motor,motor_lf,spin,,0,0,0
9739,t55994516,Motor,motor_lb,spin,,0,0,0
9740,t55470228,Controller,controller,axis2_changed,,10,0.9448819
9740,t55470228,Motor,motor_rf,spin,,0,0.9448819,0
9740,t55470228,Motor,motor_rb,spin,,0,0.9448819,0
9764,t55470228,Controller,controller,axis2_changed,,0,0
9764,t55470228,Motor,motor_rf,spin,,0,0,0
9764,t55470228,Motor,motor_rb,spin,,0,0,0
9999,t55470228,Controller,controller,axis2_changed,,-3,-0.2834646
10003,t55470228,Motor,motor_rf,spin,,0,-0.2834646,0
10003,t55470228,Motor,motor_rb,spin,,0,-0.2834646,0
10024,t55470228,Controller,controller,axis2_changed,,-2,-0.1889764
10024,t55470228,Motor,motor_rf,spin,,0,-0.1889764,0
10024,t55470228,Motor,motor_rb,spin,,0,-0.1889764,0
10094,t55470228,Controller,controller,axis2_changed,,0,0
10094,t55470228,Motor,motor_rf,spin,,0,0,0
10094,t55470228,Motor,motor_rb,spin,,0,0,0
10135,main,Inertial,inertial,state,,1,10507,336.2986,-383.7014,0,-2.673877,1.315617,-23.70141,-0.2441481,0,-11.23081,-0.02087402,0.09057617,1.013306,1
10141,main,Gps,gps,state,,1,10533,38.67437,-321.3256,-1088.606,88.09055,99,0,5.947784,-2.755116,38.67437,-0.8239998,-13.79437,5.615406,-0.1540527,-0.08740234,-1.048218,1
10142,main,Motor,motor_lf,state,,1,10523,1073741823,0,1,0,2,508,0,0,0,0,0,35,0
10143,main,Motor,motor_lb,state,,1,10524,1073741823,0,1,0,2,-25.6,0,0,0,0,0,35,0
10144,main,Motor,motor_rf,state,,1,10526,1073741823,0,1,0,0,3118.4,4.466667,0.356,0.07325426,0.15664,0,35,0
10146,main,Motor,motor_rb,state,,1,10525,1073741823,0,1,0,0,2687.2,5.666667,0,0,0,0,35,0
10231,t55994516,Controller,controller,axis3_changed,,75,7.086614
10231,t55994516,Motor,motor_lf,spin,,0,7.086614,0
10231,t55994516,Motor,motor_lb,spin,,0,7.086614,0
10232,t55470228,Controller,controller,axis2_changed,,-127,-12
10232,t55470228,Motor,motor_rf,spin,,0,-12,0
10233,t55470228,Motor,motor_rb,spin,,0,-12,0
10251,t55994516,Controller,controller,axis3_changed,,118,11.14961
10251,t55994516,Motor,motor_lf,spin,,0,11.14961,0
10257,t55994516,Motor,motor_lb,spin,,0,11.14961,0
10282,t55994516,Controller,controller,axis3_changed,,127,12
10282,t55994516,Motor,motor_lf,spin,,0,12,0
10282,t55994516,Motor,motor_lb,spin,,0,12,0
10362,t55470228,Controller,controller,axis2_changed,,-118,-11.14961
10362,t55470228,Motor,motor_rf,spin,,0,-11.14961,0
10362,t55470228,Motor,motor_rb,spin,,0,-11.14961,0
10392,t55994516,Controller,controller,axis3_changed,,84,7.937008
10392,t55994516,Motor,motor_lf,spin,,0,7.937008,0
10397,t55470228,Controller,controller,axis2_changed,,-24,-2.267717
10397,t55994516,Motor,motor_lb,spin,,0,7.937008,0
10398,t55470228,Motor,motor_rf,spin,,0,-2.267717,0
10398,t55470228,Motor,motor_rb,spin,,0,-2.267717,0
10412,t55994516,Controller,controller,axis3_changed,,0,0
10412,t55994516,Motor,motor_lf,spin,,0,0,0
10412,t55994516,Motor,motor_lb,spin,,0,0,0
10412,t55470228,Controller,controller,axis2_changed,,0,0
10413,t55470228,Motor,motor_rf,spin,,0,0,0
10413,t55470228,Motor,motor_rb,spin,,0,0,0
10804,t55994516,Controller,controller,axis3_changed,,28,2.645669
10804,t55994516,Motor,motor_lf,spin,,0,2.645669,0
10804,t55994516,Motor,motor_lb,spin,,0,2.645669,0
10844,t55994516,Controller,controller,axis3_changed,,127,12
10844,t55994516,Motor,motor_lf,spin,,0,12,0
10844,t55994516,Motor,motor_lb,spin,,0,12,0
10845,t55470228,Controller,controller,axis2_changed,,127,12
10845,t55470228,Motor,motor_rf,spin,,0,12,0
10846,t55470228,Motor,motor_rb,spin,,0,12,0
11146,main,Inertial,inertial,state,,1,11516,48.99279,-311.0072,0,-1.671847,-2.105019,48.99279,-13.42814,18.06696,-7.99585,0.2435303,0.06896973,0.9663086,1
11151,main,Gps,gps,state,,1,11525,77.60098,-282.399,-480.9466,-117.8221,99,0,1.299153,-7.352424,77.60098,-15.56444,-12.26844,0,-0.7709961,1.481567,-0.6536865,1
11153,main,Motor,motor_lf,state,,1,11526,1073741823,0,1,0,0,1071.6,214.3333,0.48,3.234139,0.1441194,55.98032,35,200
11154,main,Motor,motor_lb,state,,1,11522,1073741823,0,1,0,0,557.6,214.0667,0.443,2.874354,0.1282462,54.2371,35,200
11155,main,Motor,motor_rf,state,,1,11523,1073741823,0,1,0,0,3236,219.9333,0.471,3.233741,0.1404325,57.27615,35,200
11157,main,Motor,motor_rb,state,,1,11526,1073741823,0,1,0,0,2763.6,203.8,0.6,4.211351,0.1973652,58.70625,35,200
11451,t55994516,Controller,controller,axis3_changed,,76,7.181102
11451,t55994516,Motor,motor_lf,spin,,0,7.181102,0
11451,t55994516,Motor,motor_lb,spin,,0,7.181102,0
11471,t55994516,Controller,controller,axis3_changed,,0,0
11471,t55994516,Motor,motor_lf,spin,,0,0,0
11471,t55994516,Motor,motor_lb,spin,,0,0,0
11477,t55470228,Controller,controller,axis2_changed,,124,11.71654
11477,t55470228,Motor,motor_rf,spin,,0,11.71654,0
11477,t55470228,Motor,motor_rb,spin,,0,11.71654,0
11512,t55470228,Controller,controller,axis2_changed,,-7,-0.6614173
11512,t55470228,Motor,motor_rf,spin,,0,-0.6614173,0
11512,t55470228,Motor,motor_rb,spin,,0,-0.6614173,0
11522,t55470228,Controller,controller,axis2_changed,,0,0
11522,t55470228,Motor,motor_rf,spin,,0,0,0
11522,t55470228,Motor,motor_rb,spin,,0,0,0
11802,t55470228,Controller,controller,axis2_changed,,-3,-0.2834646
11807,t55470228,Motor,motor_rf,spin,,0,-0.2834646,0
11808,t55470228,Motor,motor_rb,spin,,0,-0.2834646,0
11852,t55994516,Controller,controller,axis3_changed,,76,7.181102
11852,t55994516,Motor,motor_lf,spin,,0,7.181102,0
11852,t55994516,Motor,motor_lb,spin,,0,7.181102,0
11853,t55470228,Controller,controller,axis2_changed,,-70,-6.614173
11853,t55470228,Motor,motor_rf,spin,,0,-6.614173,0
11854,t55470228,Motor,motor_rb,spin,,0,-6.614173,0
11892,t55994516,Controller,controller,axis3_changed,,127,12
11897,t55470228,Controller,controller,axis2_changed,,-127,-12
11897,t55994516,Motor,motor_lf,spin,,0,12,0
11898,t55470228,Motor,motor_rf,spin,,0,-12,0
11898,t55994516,Motor,motor_lb,spin,,0,12,0
11899,t55470228,Motor,motor_rb,spin,,0,-12,0
12159,main,Inertial,inertial,state,,1,12505,119.1733,-240.8267,0,-1.492122,-6.348448,119.1733,0.8545183,8.362072,-371.8375,-0.08532715,-0.005249023,0.8133545,1
12160,main,Gps,gps,state,,1,12516,150.4258,-209.5742,42.19784,-241.4071,100,0,-3.703613,0.3186994,150.4258,-12.17689,-24.0791,376.6594,-0.8803711,0.04675293,-1.131226,1
