timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
1,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,main,Inertial,inertial,state,test,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
1,main,Motor,motor_a,state,test,1,0,10000,1,1,0,0,20,2,1,1,1,1,1,50
1,main,Motor,motor_a,spin,,0
1006,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,main,Inertial,inertial,state,test,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
1007,main,Motor,motor_a,state,test,1,0,10000,1,1,0,0,20,2,1,1,1,1,1,50
1007,main,Motor,motor_a,spin,,0
2012,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,main,Inertial,inertial,state,test,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
2013,main,Motor,motor_a,state,test,1,0,10000,1,1,0,0,20,2,1,1,1,1,1,50
2013,main,Motor,motor_a,spin,,0
3018,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,main,Inertial,inertial,state,test,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
3018,main,Motor,motor_a,state,test,1,0,10000,1,1,0,0,20,2,1,1,1,1,1,50
3018,main,Motor,motor_a,spin,,0
4024,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,main,Inertial,inertial,state,test,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
4024,main,Motor,motor_a,state,test,1,0,10000,1,1,0,0,20,2,1,1,1,1,1,50
4024,main,Motor,motor_a,spin,,0
5028,main,Motor,motor_a,stop,
