timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
13,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,main,Inertial,inertial,state,test,1,394,0,0,1,0,0,0,0.1525926,0.7324442,-0.09155553,-0.08325195,-0.3431396,-0.9144287,1
14,main,Motor,motor_a,state,test,1,392,1073741823,0,1,0,2,0,0,0,0,0,0,30,0
15,main,Motor,motor_a,spin,,0
15,main,Motor,motor_b,spin,,1
572,t56125588,Controller,controller,buttonB_pressed,
612,t55994516,Controller,controller,buttonA_pressed,
832,t55470228,Controller,controller,buttonA_released,
882,t55601300,Controller,controller,buttonB_released,
1015,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,main,Inertial,inertial,state,test,1,1384,0,0,1,0,0,0,-1.037629,0.9765923,-0.03051851,-0.08850098,-0.3441162,-0.925415,1
1016,main,Motor,motor_a,state,test,1,1380,1073741823,0,1,0,0,270.8,50.46667,0.037,0,0,0,30,50
1017,main,Motor,motor_a,spin,,1
1021,main,Motor,motor_b,spin,,0
1812,t55994516,Controller,controller,buttonA_pressed,
2021,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021,main,Inertial,inertial,state,test,1,2384,359.953,-0.04693446,0,1.816795,-0.6299075,-0.04693446,0.6103702,1.709037,0,-0.08654785,-0.3520508,-0.9227295,1
2022,main,Motor,motor_a,state,test,1,2382,1073741823,0,1,0,1,23.2,-51.86666,0.074,0.08883287,0.01635832,41.29495,30,-50
2023,main,Motor,motor_a,spin,,0
2024,main,Motor,motor_b,spin,,1
2114,t55470228,Controller,controller,buttonA_released,
2194,t56125588,Controller,controller,buttonB_pressed,
2394,t55994516,Controller,controller,buttonA_pressed,
2394,t55601300,Controller,controller,buttonB_released,
2724,t55470228,Controller,controller,buttonA_released,
3029,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3029,main,Inertial,inertial,state,test,1,3374,359.5138,-0.4862382,0,12.75587,-3.557506,-0.4862382,-0.9765923,-2.014222,-0.4577776,-0.07946777,-0.3215332,-0.9006348,1
3036,t55994516,Controller,controller,buttonA_pressed,
3035,main,Motor,motor_a,state,test,1,3384,1073741823,0,1,0,0,274,49.2,0.039,0.005797824,0.00112552,5.167263,30,50
3037,main,Motor,motor_a,spin,,1
3037,main,Motor,motor_b,spin,,0
3225,t55470228,Controller,controller,buttonA_released,
3345,t56125588,Controller,controller,buttonB_pressed,
3445,t55994516,Controller,controller,buttonA_pressed,
3515,t55601300,Controller,controller,buttonB_released,
3535,t55470228,Controller,controller,buttonA_released,
4037,main,Controller,controller,state,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,main,Inertial,inertial,state,test,1,4374,358.7606,-1.239386,0,20.03572,-4.961208,-1.239386,2.349925,-2.380444,0,-0.07897949,-0.30896,-0.875,1
4043,main,Motor,motor_a,state,test,1,4372,1073741823,0,1,0,1,24.8,-48.33333,0.054,0.03824888,0.00755832,24.36576,30,-50
4045,main,Motor,motor_a,spin,,0
4045,main,Motor,motor_b,spin,,1
5045,main,Motor,motor_a,stop,
5045,main,Motor,motor_b,stop,
