timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
26,main,Inertial,inertial,state,,1,554,0,0,1,0,0,0,0.4577776,0.4577776,-0.03051851,0.0423584,-0.0002441406,1.006714,1
27,main,Inertial,inertial,calibrate,
2127,main,Inertial,inertial,state,,1,2634,359.9999,-0.0001010205,0,-0.009824293,0.7684211,359.9999,0,0,0,0.04223633,-0.0007324219,1.006836,1
2127,main,Gps,gps,state,,1,2627,359.4696,359.4696,80.50725,76.19689,100,0,-0.03551013,0.4277783,-0.5303902,-0.7324442,-0.9765923,0.8545183,-0.008178711,-0.02905273,-1.005615,1
2133,main,Gps,gps,calibrate,
4234,main,Gps,gps,state,,1,4701,359.4204,359.4204,80.41406,75.55834,100,0,0.005039237,0.496544,-0.5795687,0,0,0,-0.008666992,-0.0300293,-1.005737,1
4235,main,Inertial,inertial,set_heading,,359.4204
4235,main,Gps,gps,state,s0,1,4701,359.4204,359.4204,80.41406,75.55834,100,0,0.005039237,0.496544,-0.5795687,0,0,0,-0.008666992,-0.0300293,-1.005737,1
4236,main,Inertial,inertial,set_heading,,359.4204
4241,main,Inertial,inertial,state,s0,1,4713,359.4204,-0.001362812,0,-0.05703249,2.33421,359.4204,0,0,0,0.04003906,-0.001708984,1.00769,1
4243,main,RandomWalk,random_walk,start,s0,1399.244,1550.369,141.05,0,1,0.7,1550
5793,main,RandomWalk,random_walk,stop,s0
5793,main,Inertial,inertial,state,s0,1,6252,359.4217,-8.35688e-05,0,-0.0283574,2.34152,359.4217,0,0,0,0.04089355,0.001220703,1.006958,1
5794,main,Gps,gps,state,s0,1,6250,358.9099,358.9099,86.87457,65.3812,100,0,0.9145677,1.912527,-1.090069,0,0,0.09155553,-0.008056641,-0.02905273,-1.004761,1
7800,main,Inertial,inertial,state,s0,1,8241,359.4216,-0.0002265715,0,-0.03074324,2.337355,359.4216,0,0,0,0.04089355,-0.0004882813,1.006958,1
7801,main,Gps,gps,state,s0,1,8243,358.8409,358.8409,93.33838,56.2122,100,0,1.564255,2.907642,-1.159043,0,-0.09155553,0,-0.007446289,-0.02978516,-1.006836,1
9802,main,Inertial,inertial,state,s0,1,10221,359.4215,-0.0003470076,0,-0.03345998,2.335147,359.4215,0,0,0,0.04077148,0,1.007813,1
9802,main,Gps,gps,state,s0,1,10219,358.8696,358.8696,94.94346,53.51318,100,0,1.872917,3.359921,-1.130336,0,0,0,-0.008056641,-0.03015137,-1.006104,1
10809,main,Gps,gps,state,s1,1,11202,358.845,358.845,98.6711,48.31629,100,0,1.976916,3.512888,-1.154964,0,0,0,-0.00769043,-0.0300293,-1.005249,1
10810,main,Inertial,inertial,set_heading,,358.845
10810,main,Inertial,inertial,state,s1,1,11220,358.845,-0.0004647076,0,-0.03610743,2.3368,358.845,0,0,0,0.04052734,-0.001220703,1.006714,1
10811,main,RandomWalk,random_walk,start,s1,1426.704,1523.357,10.4,0,0,0.4,200
11017,main,RandomWalk,random_walk,stop,s1
11017,main,Inertial,inertial,state,s1,1,11420,358.8437,-0.001836366,0,-0.07165686,2.377379,358.8437,0,0,0,0.04052734,0.001953125,1.007324,1
11018,main,Gps,gps,state,s1,1,11410,358.8657,358.8657,96.23889,51.54674,100,0,1.978229,3.51252,-1.134295,0,0.3662221,0,-0.004638672,-0.03747559,-1.003418,1
13019,main,Inertial,inertial,state,s1,1,13399,358.8454,-7.503558e-05,0,-0.02997598,2.344482,358.8454,0,0,0,0.03991699,-0.0003662109,1.00769,1
13024,main,Gps,gps,state,s1,1,13404,358.8681,358.8681,98.25647,49.54297,100,0,2.052861,3.634221,-1.131893,0,0,0,-0.01025391,-0.03076172,-1.006714,1
15025,main,Inertial,inertial,state,s1,1,15389,358.844,-0.001503358,0,-0.06393173,2.331171,358.844,0,0,0,0.03991699,-0.001586914,1.007202,1
15026,main,Gps,gps,state,s1,1,15379,358.8896,358.8896,96.91885,50.21316,100,0,2.079548,3.669119,-1.110446,0,0,0,-0.008422852,-0.03015137,-1.005249,1
16027,main,Gps,gps,state,s2,1,16371,358.8941,358.8941,96.77391,50.45986,100,0,2.078331,3.66311,-1.105907,0,0,0,-0.0111084,-0.03161621,-1.00647,1
16032,main,Inertial,inertial,set_heading,,358.8941
16032,main,Inertial,inertial,state,s2,1,16388,358.8941,-0.0003248576,0,-0.03537094,2.325048,358.8941,0,0,0,0.03991699,-0.0007324219,1.007446,1
16034,main,RandomWalk,random_walk,start,s2,1424.536,1525.475,538.1999,0,1,1.8,2300
18334,main,RandomWalk,random_walk,stop,s2
18334,main,Inertial,inertial,state,s2,1,18657,57.76532,58.87089,0,1.345865,1.89534,57.76532,-0.7934813,0,-25.26932,0.03112793,0.0135498,1.006104,1
18339,main,Gps,gps,state,s2,1,18654,52.66377,412.6638,38.35748,126.4658,100,0,8.00817,5.494199,52.66377,0.8239998,-2.441481,25.48296,-0.135376,-0.04467773,-1.033447,1
20340,main,Inertial,inertial,state,s2,1,20637,60.29886,61.40442,0,1.311915,1.62674,60.29886,0,0,0,0.0291748,0.02270508,1.006592,1
20341,main,Gps,gps,state,s2,1,20639,59.45822,419.4582,75.80801,43.9158,100,0,8.67737,6.023147,59.45822,0,0,0,0.01525879,-0.04418945,-1.007324,1
22342,main,Inertial,inertial,state,s2,1,22626,60.29913,61.40468,0,1.319278,1.618407,60.29913,0,0,0,0.02868652,0.02392578,1.00647,1
22348,main,Gps,gps,state,s2,1,22624,60.69105,420.691,75.24465,61.67444,100,0,8.136909,4.59829,60.69105,0,0,0,0.01477051,-0.0447998,-1.007935,1
23349,main,Gps,gps,state,s3,1,23616,60.82908,420.8291,75.92949,68.94683,100,0,7.878028,4.164942,60.82908,0,0,0.09155553,0.01452637,-0.0435791,-1.005737,1
23350,main,Inertial,inertial,set_heading,,60.82908
23350,main,Inertial,inertial,state,s3,1,23615,60.82908,61.40431,0,1.303679,1.625132,60.82908,0,0,0,0.02905273,0.02331543,1.008911,1
23357,main,RandomWalk,random_walk,start,s3,1601.981,1775.898,1106.3,1,1,3.7,2300
25657,main,RandomWalk,random_walk,stop,s3
25657,main,Inertial,inertial,state,s3,1,25904,39.75065,40.32588,0,1.070041,2.246468,39.75065,-1.068148,1.770074,10.77303,0.05859375,0.05603027,0.9364014,1
25658,main,Gps,gps,state,s3,1,25898,45.38036,405.3803,-567.8781,-285.3765,100,0,5.186918,6.19424,45.38036,2.990814,-6.622517,-10.77303,-0.09777832,-0.1334229,-0.9544678,1
27659,main,Inertial,inertial,state,s3,1,27883,38.76631,39.34154,0,0.7769524,1.850243,38.76631,0,0,0,0.03283691,0.01391602,1.008545,1
27665,main,Gps,gps,state,s3,1,27883,41.24934,401.2493,-550.6299,-314.2301,100,0,4.761602,5.536592,41.24934,0,0,0.09155553,0.005493164,-0.03955078,-1.007324,1
29666,main,Inertial,inertial,state,s3,1,29872,38.76652,39.34174,0,0.7825057,1.864856,38.76652,0,0,0,0.03417969,0.01342773,1.00708,1
